央视,#genre#
风云雄霸天下,http://159.75.85.63:35455/huya/21059612
倚天屠龙记,http://159.75.85.63:35455/huya/11342403
天龙八部,http://159.75.85.63:35455/yy/1351814644
笑傲江湖,http://159.75.85.63:35455/yy/1354930909
武林外传,http://159.75.85.63:35455/yy/21092633
大唐双龙传,http://159.75.85.63:35455/huya/s4k
隋唐英雄传,http://159.75.85.63:35455/yy/1352475619
忠烈杨家将,http://159.75.85.63:35455/yy/1382749909
雪中悍刀行,http://159.75.85.63:35455/yy/1382660835

动漫,#genre#

爆笑虫子,https://live.metshop.top/douyu/9942574

七龙珠,https://live.iill.top/huya/11601966
海贼王,https://live.iill.top/huya/16913382
灌篮高手,https://live.iill.top/yy/1382735626  

哆啦A梦,http://159.75.85.63:35455/huya/11601963
蜡笔小新,http://159.75.85.63:35455/huya/11352970
海绵宝宝,http://159.75.85.63:35455/huya/11352919
火影忍者,http://159.75.85.63:35455/huya/11342385
中华小当家,http://159.75.85.63:35455/huya/24257300

动漫剧场,https://live.metshop.top/douyu/7620081
超燃动漫,https://live.metshop.top/douyu/1174353
柯南剧场,https://live.metshop.top/douyu/7050342
灌篮高手,https://live.metshop.top/yy/1356243352

测试,#genre#
凤凰中文,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰中文,https://stream1.freetv.fun/16bc0b847b4c0a5a1a8645fc01576a0a28d5d8667bad711c48e5d80d12d2d329.ctv
凤凰资讯,https://stream1.freetv.fun/2a72335a63dd0749c5a32d1bf1b0c001a81a26cc81d7e94534791d36f2c87d7d.ctv


凤凰资讯,http://146.56.153.245:20121/bysid/257
凤凰资讯,http://ali.hlspull.yximgs.com/live/_pa_chong_bo___fenghuang.flv


翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
翡翠台,http://cdn2.1689.us.kg/live/?id=gdfct
翡翠台,http://cdn2.1689.us.kg/live/?id=gdfct

爆谷台,https://www.mytvsuper.xyz/1/baogutai/stream.m3u8
星影台,https://www.mytvsuper.xyz/1/now/stream.m3u8
千禧经典,https://www.mytvsuper.xyz/astro/qianxi/stream.m3u8
TVB生活,https://www.mytvsuper.xyz/tvb/shenghuo/stream.m3u8
TVB星河,https://www.mytvsuper.xyz/tvb/xinghe/stream.m3u8

RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8


无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线华丽,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
千禧经典,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic

千禧经典,http://205.185.123.236:8899/astro/qianxi/stream.m3u8
星影台,http://205.185.123.236:8899/1/now/stream.m3u8
爆谷台,http://205.185.123.236:8899/1/baogutai/stream.m3u8
TVB生活台,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
Now爆谷,http://205.185.123.236:8899/1/baogutai/stream.m3u8
Now星影,http://205.185.123.236:8899/1/now/stream.m3u8
无线生活,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
星河台,http://205.185.123.236:8899/tvb/xinghe/stream.m3u8


翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
星河台,http://php.jdshipin.com:8880/smt.php?id=Xinhe
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
高清电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
莲花卫视,http://php.jdshipin.com:8880/amlh.php
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8


澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8


星河台,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
星河台,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
Plus即时,http://libof.kesx.top/live/5658kwkojtz.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
无线新闻,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
Plus即时,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
Plus即时,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
中天综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8526/.m3u8
东森新闻,http://211.72.65.236:8540/.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
HBtv老挝,http://hikvision.city:880/HBTV.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日全新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
动物世界,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

TVBS欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068
TVBS新闻台,http://litv.zapi.us.kg/?id=4gtv-4gtv072
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051
中天新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv009
中视菁采,https://litv.zapi.us.kg/?id=4gtv-4gtv064
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001
民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民视综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv004
华视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv052
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn14
非凡新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv010
闽镜新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv075
民视新闻,http://litv.zapi.us.kg/?id=litv-ftv13
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
中视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv040
华视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv041
视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv066
寰宇闽南,http://litv.zapi.us.kg/?id=litv-longturn15
tvbs闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv073
民视湾,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视旅游,http://litv.zapi.us.kg/?id=litv-ftv07
民视影剧,http://litv.zapi.us.kg/?id=litv-ftv09
民视综艺,http://litv.zapi.us.kg/?id=4gtv-4gtv004
中视经典,http://litv.zapi.us.kg/?id=4gtv-4gtv080
视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056
公视戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv042
闽南戏剧,http://litv.zapi.us.kg/?id=litv-longturn22
国际财经,http://litv.zapi.us.kg/?id=4gtv-4gtv104
东森财经,http://litv.zapi.us.kg/?id=4gtv-4gtv153
tvbs精采,http://litv.zapi.us.kg/?id=4gtv-4gtv067
八大精彩,http://litv.zapi.us.kg/?id=4gtv-4gtv034
八大综艺,http://litv.zapi.us.kg/?id=4gtv-4gtv039
爱尔达娱乐,http://litv.zapi.us.kg/?id=4gtv-4gtv070
靖洋戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv045
靖洋卡通,http://litv.zapi.us.kg/?id=4gtv-4gtv057
靖天卡通,http://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天综合,http://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天日本,http://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天映画,http://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv058
靖天电影,http://litv.zapi.us.kg/?id=4gtv-4gtv061
靖天育乐,http://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天国际,http://litv.zapi.us.kg/?id=4gtv-4gtv063
靖天资讯,http://litv.zapi.us.kg/?id=4gtv-4gtv065
龙华卡通,http://litv.zapi.us.kg/?id=litv-longturn01
龙华日韩,http://litv.zapi.us.kg/?id=litv-longturn11
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12
龙华电影,http://litv.zapi.us.kg/?id=litv-longturn03
龙华戏剧,http://litv.zapi.us.kg/?id=litv-longturn18
龙华经典,http://litv.zapi.us.kg/?id=litv-longturn21
国会壹,http://litv.zapi.us.kg/?id=4gtv-4gtv084
国会贰,http://litv.zapi.us.kg/?id=4gtv-4gtv085
好消息壹,http://litv.zapi.us.kg/?id=litv-ftv16
好消息贰,http://litv.zapi.us.kg/?id=litv-ftv17
智林体育,http://litv.zapi.us.kg/?id=4gtv-4gtv101
博斯魅力,http://litv.zapi.us.kg/?id=litv-longturn04
博斯网球,http://litv.zapi.us.kg/?id=litv-longturn09
博斯高球壹,http://litv.zapi.us.kg/?id=litv-longturn05
博斯高球贰,http://litv.zapi.us.kg/?id=litv-longturn06
博斯运动壹,http://litv.zapi.us.kg/?id=litv-longturn07
博斯运动贰,http://litv.zapi.us.kg/?id=litv-longturn08
博斯无限壹,http://litv.zapi.us.kg/?id=litv-longturn10
博斯无限贰,http://litv.zapi.us.kg/?id=litv-longturn13
阿里郎,http://litv.zapi.us.kg/?id=4gtv-4gtv079
达文西,http://litv.zapi.us.kg/?id=4gtv-4gtv018
亚洲旅游,http://litv.zapi.us.kg/?id=litv-longturn17
美国之音,http://litv.zapi.us.kg/?id=litv-ftv03
半岛新闻,http://litv.zapi.us.kg/?id=litv-ftv10
非凡商业,http://litv.zapi.us.kg/?id=4gtv-4gtv048
第壹商业,http://litv.zapi.us.kg/?id=4gtv-4gtv109
爱放动漫,http://litv.zapi.us.kg/?id=litv-ftv15
古典音乐,http://litv.zapi.us.kg/?id=4gtv-4gtv059
客家电视,http://litv.zapi.us.kg/?id=4gtv-4gtv043
华仁纪实,http://litv.zapi.us.kg/?id=4gtv-4gtv013
时尚运动,http://litv.zapi.us.kg/?id=4gtv-4gtv014
生活英语,http://litv.zapi.us.kg/?id=litv-longturn20
采昌影剧,http://litv.zapi.us.kg/?id=4gtv-4gtv049
数位电影,http://litv.zapi.us.kg/?id=4gtv-4gtv011
Amc电影,http://litv.zapi.us.kg/?id=4gtv-4gtv017
CAT电影,http://litv.zapi.us.kg/?id=4gtv-4gtv076
TRA体育,http://litv.zapi.us.kg/?id=4gtv-4gtv077
SMArt知识,http://litv.zapi.us.kg/?id=litv-longturn19
GLO-Bet,http://litv.zapi.us.kg/?id=4gtv-4gtv016
TRACEU,http://litv.zapi.us.kg/?id=4gtv-4gtv082
MEZZOl,http://litv.zapi.us.kg/?id=4gtv-4gtv083
Ginx_TV,http://litv.zapi.us.kg/?id=4gtv-4gtv053

tvbs闽南,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8

东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南,http://37.27.111.214:8080/live/23/hls.m3u8
民视闽南,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南,http://37.27.111.214:8080/live/8/hls.m3u8
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
tvbs欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8
TiTV原视,http://37.27.111.214:8080/live/2/hls.m3u8
动画动漫,http://37.27.111.214:8080/live/57/hls.m3u8
Nick动画频壹,http://37.27.111.214:8080/live/12/hls.m3u8
Nick动画频贰,http://37.27.111.214:8080/live/22/hls.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
博斯高球频壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
mTV音乐,http://37.27.111.214:8080/live/25/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影,http://37.27.111.214:8080/live/28/hls.m3u8
CINEMA-,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8



春晚,#genre#
1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2012,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
2013,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2016,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
2017,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018,https://cdn8.yzzy-online.com/20220704/610_ae5255ad/1000k/hls/index.m3u8
2019,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2024,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
